gene,mutated_samples,dcb_mutated,dcb_wildtype,no_dcb_mutated,no_dcb_wildtype,dcb_mutation_fraction,no_dcb_mutation_fraction,odds_ratio_dcb,p_value,flag_gene,biology_panel,frequency_tier,q_value
NEK5,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
NPAS4,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
NUP214,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
NYNRIN,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR13C8,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR14A16,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR2B6,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR2T33,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR4N4,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR4N5,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR51B2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR52E6,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR52L1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR52R1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR5L2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR6C1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR6C74,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
OR8J3,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
P3H2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PCDH1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PCDH19,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PCDHA12,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PCDHGA12,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PCDHGB2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PCK1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PDE3A,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PEX1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PEX5L,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PGC,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PHRF1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PKD1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PLEKHA5,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PLXDC2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
POTEG,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
POU6F2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PPP2R2B,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PRAMEF12,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PRLR,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PRPF8,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PSG4,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PTCH2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PTH2R,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
PZP,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
RBMX,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
RECQL4,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ROR2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
RTP5,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SAP130,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SELENOP,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SEMA6B,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SERPINI2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SIGLEC7,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC12A3,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC22A10,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC22A14,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC22A16,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC4A2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC5A11,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC7A13,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLC7A2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SLCO5A1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SMC2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SNRNP200,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SPARCL1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ST6GALNAC1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
STON2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
STOX2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SULF2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SYNGAP1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
SYT4,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TAF15,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TGM7,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
THBS3,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TIE1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TNIK,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TRIM29,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TRIM42,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TRPA1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
TTK,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
VAV1,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
VWA3B,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
VWA7,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
WNK2,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF160,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF23,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF43,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF479,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF624,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF665,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF74,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ZNF808,6,2,27,4,72,0.06896551724137931,0.05263157894736842,1.3333333333333333,0.6670877533275822,False,,primary_screen,1.0
ADAMTS16,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
ARHGAP35,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
ATP2B2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
BTNL3,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CAPZA3,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CARMIL3,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CCNB3,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CEP135,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CEP192,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CFAP47,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CFAP61,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
COL4A2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CTR9,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CYLC1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CYLC2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
CYP4A22,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
DPP6,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
GIMAP6,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
GRID1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
GRM1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
HDC,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
HSPG2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,True,,primary_screen,1.0
IFT140,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
IL7R,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
ITGAE,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
KCNA4,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
KLHL1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
KLRC1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
KRT32,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
LAMC1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
LAMC2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
LILRA2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
LMX1A,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
MBD5,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
MTMR8,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
NAALADL1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
NLRC4,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
NR1H4,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
NWD1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
OR11H12,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
OR4K2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
OR51A7,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
OR52E4,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
OR5L1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PCDH20,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PCDHB6,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PCDHB8,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PDGFRA,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PIK3R5,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PLEKHH2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PLXNB2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
POLR2A,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PRR12,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
PTPRK,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
RAI1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
RAPGEF2,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
REV3L,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
RREB1,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
SCARA3,7,1,28,6,70,0.034482758620689655,0.07894736842105263,0.4166666666666667,0.6704505032939704,False,,primary_screen,1.0
